,mean_x_0,mean_x_1,mean_rc_x_0,mean_rc_x_1,neff,ess,resampling_points
0,0.6964691828599786,0.2861393381880819,0.6964691828599786,0.2861393381880819,1.000000155826007,0.00390625060869534,0.0
1,0.647176494010119,0.2972170155804385,0.6715218274974379,0.291745823874843,1.0247285896897744,0.004002846053475681,1.0
2,0.6664685270693491,0.293795263504218,0.6692204514347112,0.29267918047458724,1.6932377673946497,0.00661421002888535,2.0
3,0.643212531771212,0.2958822489956228,0.6636833139305135,0.2933611200939729,1.0056719698242278,0.00392840613212589,3.0
4,0.6641370358448436,0.3004404305621757,0.6638394326234736,0.29579700132969766,2.4779579419368734,0.009679523210690912,4.0
