9.620987534346085669e-11,-1.137736551820640507e-10,-1.137736551820640507e-10,1.345439170113168009e-10
7.090557246285418394e-06,4.504014555971245202e-06,4.504014555971245202e-06,3.339819058275749117e-06
2.306345841594246979e-06,1.626849128379545246e-06,1.626849128379545246e-06,4.790203744119103343e-06
3.591361724726176592e-07,2.875908746685798776e-07,2.875908746685798776e-07,2.426875000005986357e-07
3.103382633994889155e-04,5.420167230559097787e-05,5.420167230559097787e-05,1.604975017970219016e-05
