9.620987534346085669e-11,-1.137736551820640507e-10,-1.137736551820640507e-10,1.345439170113168009e-10
6.109431262697890804e-04,3.295180068389920447e-05,6.096342299414015970e-04,3.236308881636837831e-05
3.257732475169202216e-04,2.492905300111294674e-05,3.219948850266760574e-04,2.577483285741042577e-05
3.658081354204708625e-04,2.801923354368559481e-05,3.629490702255551860e-04,2.889585934706036274e-05
5.829687915643813221e-04,8.714309232841591112e-05,2.996328159060488664e-04,4.109287697706791580e-05
