9.620987534346085669e-11,-1.137736551820640507e-10,-1.137736551820640507e-10,1.345439170113168009e-10
7.087592671109723702e-06,4.501576139986731732e-06,4.501576139986730885e-06,3.338110089409782605e-06
6.731621491992568651e-06,2.535466189902101072e-07,2.535466189902101072e-07,2.667566255043076891e-06
1.778959857362433116e-06,2.339898515291503049e-06,2.339898515291503049e-06,3.331278553651004325e-06
9.243478254740687163e-04,1.814257198743344374e-04,1.814257198743344374e-04,5.848174067968084865e-05
