,mean_x_0,mean_x_1,mean_rc_x_0,mean_rc_x_1,neff,ess,resampling_points
0,0.6964691828599786,0.2861393381880819,0.6964691828599786,0.2861393381880819,1.000000155826007,0.00390625060869534,0.0
1,0.647176321524292,0.29721691267309114,0.6715218817600555,0.29174573998026754,1.0247168167736045,0.0040028000655218925,1.0
2,0.6677875239930918,0.2972641669771175,0.6697378710004753,0.29438205223332253,1.852038047869113,0.0072345236244887225,2.0
3,0.644226022644389,0.3012499723627822,0.6643330898175759,0.29583704698569246,1.0420720438673656,0.004070593921356897,3.0
4,0.6595080319264414,0.2978820262587557,0.6625044383970533,0.29661207483758567,3.001869134485692,0.011726051306584735,4.0
