,mean_x_0,mean_x_1,mean_rc_x_0,mean_rc_x_1,neff,ess,resampling_points
0,0.6964691828599786,0.2861393381880819,0.6964691828599786,0.2861393381880819,1.000000155826007,0.00390625060869534,0.0
1,0.6471764940101201,0.297217015580439,0.6715218274974385,0.29174582387484316,1.0247285896897707,0.004002846053475667,1.0
2,0.666468527069349,0.2937952635042179,0.6692204514347114,0.2926791804745873,1.6932377673946497,0.00661421002888535,2.0
3,0.6432125317712121,0.2958822489956229,0.6636833139305137,0.293361120093973,1.0056719698242278,0.00392840613212589,3.0
4,0.6641370358448437,0.3004404305621756,0.6638394326234737,0.29579700132969766,2.477957941936873,0.00967952321069091,4.0
