9.620987534346084377e-11,-1.137736551820640507e-10,-1.137736551820640507e-10,1.345439170113168009e-10
6.109403112944517249e-04,3.295361330679533142e-05,6.096311412475247625e-04,3.236452891931508808e-05
3.400892049191634684e-04,1.972846954072751503e-05,3.390668009488164488e-04,2.084832239569778571e-05
3.811095373994325981e-04,1.730872572905917163e-05,3.802895731199585185e-04,1.818059968045610919e-05
3.568046980681736946e-04,4.131386015605788709e-05,2.681342315089650522e-04,2.875824946211166463e-05
